seqnames,start,end,width,strand,count,name,exon,intron,utr5,utr5.,utr3,utr3.,intergenic,mirna,annot,target_gene,hvak.hva.padj,hvak.hva.log2FC,seed.8mer,seed.7m8,seed.7A1,seed.6mer,target_Ensembl_ID,target_Uniprot_ID,target_Entrez_ID
chr6,125101449,125101497,49,+,24835,peak109549,Chd4,Chd4,NA,NA,NA,NA,FALSE,NA,exon,Chd4,0.14823827810579088,0.7630700057134158,miR-15-5p/16-5p/195-5p/322-5p/497-5p,NA,miR-139-3p,miR-103-3p/107-3p,ENSMUSG00000063870,Q6PDQ2,107932
chr6,125101554,125101614,61,+,10645,peak109550,Chd4,NA,NA,NA,NA,NA,FALSE,NA,exon,Chd4,0.09906403844889704,1.0069260821234711,NA,"miR-22-3p, miR-22-3p",NA,miR-674-5p,ENSMUSG00000063870,Q6PDQ2,107932
chr6,125101879,125101928,50,+,6067,peak109551,Chd4,Chd4,NA,NA,NA,NA,FALSE,NA,exon,Chd4,0.09700437637330861,1.0298494583487534,NA,NA,NA,NA,ENSMUSG00000063870,Q6PDQ2,107932
chr6,125130378,125130439,62,+,23091,peak109611,Chd4,NA,NA,Nop2,Chd4,NA,FALSE,NA,utr3,Chd4,0.06962079877297357,1.2067870979529909,NA,let-7-5p/miR-98-5p,NA,miR-196-5p,ENSMUSG00000063870,Q6PDQ2,107932
chr6,125321428,125321516,89,+,5393,peak109622,Scnn1a,Scnn1a,Scnn1a,Scnn1a,NA,NA,FALSE,NA,utr5,Scnn1a,0.2562000961434661,0.9158303864712243,NA,NA,NA,NA,ENSMUSG00000030340,Q61180,20276
chr6,125356760,125356845,86,+,6331,peak109629,Tnfrsf1a,Tnfrsf1a,NA,NA,NA,NA,FALSE,NA,exon,Tnfrsf1a,0.3712164111260318,0.5748144485785043,NA,"let-7-5p/miR-98-5p, miR-200-3p/429-3p",NA,"miR-196-5p, miR-29-3p, miR-28-5p/708-5p",ENSMUSG00000030341,P25118,21937
chr6,128662770,128662828,59,+,6227,peak109671,NA,Clec2h,NA,NA,NA,NA,FALSE,NA,intron,Clec2h,0.18532412773481852,1.210991350023116,NA,NA,NA,NA,ENSMUSG00000030364,Q8C1T8,94071
chr6,128676316,128676375,60,+,18040,peak109694,Clec2h,NA,NA,NA,Clec2h,Clec2h,FALSE,NA,utr3,Clec2h,0.39244199303010063,0.5631459117765193,miR-27-3p,miR-22-3p,NA,miR-18-3p/7069-3p,ENSMUSG00000030364,Q8C1T8,94071
chr6,128676450,128676512,63,+,15052,peak109695,Clec2h,NA,NA,NA,Clec2h,Clec2h,FALSE,NA,utr3,Clec2h,0.2043342569265564,1.0062839479917156,NA,NA,NA,miR-139-3p,ENSMUSG00000030364,Q8C1T8,94071
chr6,129184162,129184218,57,+,7894,peak109705,Clec2d,NA,NA,NA,NA,NA,FALSE,NA,exon,Clec2d,0.16302282647335276,0.9708708477323441,NA,"miR-103-3p/107-3p, miR-15-5p/16-5p/195-5p/322-5p/497-5p",NA,miR-31-5p,ENSMUSG00000030157,Q91V08,93694
chr6,134040510,134040576,67,+,6021,peak109731,NA,Etv6,NA,NA,NA,NA,FALSE,NA,intron,Etv6,0.17239088420423626,1.8490123474179725,NA,NA,NA,miR-28-3p,ENSMUSG00000030199,P97360,14011
chr6,134044536,134044610,75,+,5602,peak109734,NA,Etv6,NA,NA,NA,NA,FALSE,NA,intron,Etv6,0.392691123827504,1.2811213846270408,NA,NA,miR-205-5p,NA,ENSMUSG00000030199,P97360,14011
chr6,134074387,134074438,52,+,7083,peak109748,RP23-434H14.8,Etv6,NA,NA,NA,NA,FALSE,NA,exon,RP23-434H14.8 Etv6,0.5173236525073187,0.37584576478720605,NA,NA,NA,"miR-484, miR-26-5p",NA,"NA",NA
chr6,134856226,134856291,66,+,24060,peak109818,Crebl2,NA,NA,NA,Crebl2,Crebl2,FALSE,NA,utr3,Crebl2,0.07883935189108005,0.9965958353146318,miR-18-5p,"miR-484, miR-19-3p",NA,miR-3081-3p,ENSMUSG00000032652,Q32M00,232430
chr6,134924125,134924175,51,+,49782,peak109830,Cdkn1b,Cdkn1b,NA,NA,Cdkn1b,NA,FALSE,NA,utr3,Cdkn1b,0.18257918092157127,1.0639140847130775,NA,NA,miR-21ac-5p,miR-200-3p/429-3p,ENSMUSG00000003031,P46414,12576
chr6,134924311,134924368,58,+,5953,peak109831,Cdkn1b,NA,NA,NA,Cdkn1b,NA,FALSE,NA,utr3,Cdkn1b,0.8571705604432736,0.11072337212251245,NA,miR-190-5p,miR-148-3p/152-3p,NA,ENSMUSG00000003031,P46414,12576
chr6,134925158,134925229,72,+,9566,peak109837,Cdkn1b,NA,NA,NA,Cdkn1b,NA,FALSE,NA,utr3,Cdkn1b,0.6755095285269093,0.24750518968845464,NA,NA,NA,NA,ENSMUSG00000003031,P46414,12576
chr6,134925399,134925458,60,+,5660,peak109838,Cdkn1b,NA,NA,NA,Cdkn1b,Cdkn1b,FALSE,NA,utr3,Cdkn1b,0.47514884018991993,0.3948694651168442,miR-24-3p,NA,miR-16-1-3p,NA,ENSMUSG00000003031,P46414,12576
chr6,135017125,135017180,56,+,81001,peak109844,Ddx47,NA,NA,NA,NA,NA,FALSE,NA,exon,Ddx47,0.1162658635463956,1.3490528726189925,NA,NA,miR-27-3p,miR-22-3p,ENSMUSG00000030204,Q9CWX9,67755
chr6,135078689,135078742,54,+,18533,peak109857,Gprc5a,NA,NA,NA,NA,NA,FALSE,NA,exon,Gprc5a,0.02912378965354043,1.2204293581859778,NA,"miR-130-3p/301-3p, miR-19-3p",NA,NA,ENSMUSG00000046733,Q8BHL4,232431
chr6,135079116,135079173,58,+,12954,peak109862,Gprc5a,NA,NA,NA,NA,NA,FALSE,NA,exon,Gprc5a,0.008196660249480337,2.36571385143713,NA,miR-29-3p,NA,NA,ENSMUSG00000046733,Q8BHL4,232431
chr6,135083454,135083503,50,+,7432,peak109866,Gprc5a,Gprc5a,NA,NA,NA,NA,FALSE,NA,exon,Gprc5a,0.5150824133936809,0.5262431632459927,miR-18-5p,"miR-574-5p, miR-153-3p",NA,NA,ENSMUSG00000046733,Q8BHL4,232431
chr6,135083865,135083916,52,+,63096,peak109867,Gprc5a,NA,NA,NA,Gprc5a,NA,FALSE,NA,utr3,Gprc5a,0.07021819107347829,1.355403299203674,NA,NA,miR-23-3p,miR-378-3p,ENSMUSG00000046733,Q8BHL4,232431
chr6,135084276,135084340,65,+,14199,peak109871,Gprc5a,NA,NA,NA,Gprc5a,NA,FALSE,NA,utr3,Gprc5a,0.2554873778552566,0.793947974622639,NA,NA,NA,miR-192-5p/215-5p,ENSMUSG00000046733,Q8BHL4,232431
chr6,135084415,135084480,66,+,9464,peak109872,Gprc5a,NA,NA,NA,Gprc5a,NA,FALSE,NA,utr3,Gprc5a,0.5910584118635215,0.41276927023707327,miR-34-5p/449-5p,NA,NA,"miR-182-5p, miR-96-5p",ENSMUSG00000046733,Q8BHL4,232431
chr6,135377206,135377282,77,+,29680,peak109884,Emp1,NA,Emp1,NA,NA,NA,FALSE,NA,utr5,Emp1,0.1012053069333855,1.2593197547667558,"miR-34-5p/449-5p, miR-29-3p",miR-21-3p,miR-139-3p,"miR-194-2-3p/6926-5p/7055-5p, miR-199-3p, miR-183-5p",ENSMUSG00000030208,P47801,13730
chr6,135381150,135381197,48,+,23436,peak109890,Emp1,NA,NA,NA,Emp1,Emp1,FALSE,NA,utr3,Emp1,0.053410192792822886,1.3858501179467773,NA,NA,NA,NA,ENSMUSG00000030208,P47801,13730
chr6,135381240,135381286,47,+,19144,peak109891,Emp1,NA,NA,NA,Emp1,Emp1,FALSE,NA,utr3,Emp1,0.4035140891911235,-0.7383997501434967,NA,NA,NA,NA,ENSMUSG00000030208,P47801,13730
chr6,135381330,135381363,34,+,3326,peak109892,Emp1,NA,NA,NA,Emp1,Emp1,FALSE,NA,utr3,Emp1,0.6212642461027474,0.3625101742889653,NA,NA,NA,miR-361-5p,ENSMUSG00000030208,P47801,13730
chr6,135381565,135381616,52,+,5704,peak109894,Emp1,NA,NA,NA,Emp1,Emp1,FALSE,NA,utr3,Emp1,0.3925397842989746,0.6142192285673834,NA,NA,NA,miR-17-5p/20-5p/93-5p/106-5p,ENSMUSG00000030208,P47801,13730
chr6,135381733,135381797,65,+,5234,peak109896,Emp1,NA,NA,NA,Emp1,Emp1,FALSE,NA,utr3,Emp1,0.6128895064904832,0.34481674652648164,NA,NA,NA,NA,ENSMUSG00000030208,P47801,13730
chr6,135381849,135381923,75,+,7908,peak109897,Emp1,NA,NA,NA,Emp1,Emp1,FALSE,NA,utr3,Emp1,0.15026674544985225,0.9795505156894483,NA,miR-22-3p,NA,NA,ENSMUSG00000030208,P47801,13730
chr6,135382285,135382336,52,+,23593,peak109901,Emp1,NA,NA,NA,Emp1,NA,FALSE,NA,utr3,Emp1,0.12837231981874464,1.2930442939389377,NA,NA,miR-29-3p,NA,ENSMUSG00000030208,P47801,13730
chr6,135382682,135382738,57,+,7785,peak109905,Emp1,NA,NA,NA,Emp1,NA,FALSE,NA,utr3,Emp1,0.6762246886320854,0.31992475217475325,NA,NA,NA,miR-186-5p,ENSMUSG00000030208,P47801,13730
chr6,135383040,135383088,49,+,5371,peak109909,Emp1,NA,NA,NA,Emp1,NA,FALSE,NA,utr3,Emp1,0.3802260643897615,0.5419498869981272,NA,NA,miR-28-3p,NA,ENSMUSG00000030208,P47801,13730
chr6,136587419,136587480,62,+,7400,peak109921,Atf7ip,NA,NA,NA,NA,NA,FALSE,NA,exon,Atf7ip,0.14351418837476096,1.0460743163325879,NA,NA,NA,"miR-674-5p, miR-200-3p/429-3p",ENSMUSG00000030213,Q7TT18,54343
chr6,137837677,137837740,64,+,26045,peak109959,Dera,Dera,NA,NA,Dera,Dera,FALSE,NA,utr3,Dera,0.18881660407270262,1.122431703419708,NA,miR-27-3p,miR-29-3p,NA,ENSMUSG00000030225,Q91YP3,232449
chr6,138156134,138156195,62,+,8866,peak109965,Mgst1,NA,Mgst1,NA,Mgst1,NA,FALSE,NA,utr3,Mgst1,0.777546875546935,0.18785049188380448,NA,NA,NA,NA,ENSMUSG00000008540,Q91VS7,56615
chr6,140500790,140500847,58,+,9622,peak109987,NA,Plekha5,NA,NA,NA,NA,FALSE,NA,intron,Plekha5,0.3346909226710469,0.7052789712318661,NA,miR-17-5p/20-5p/93-5p/106-5p,NA,"miR-194-5p, let-7-5p/miR-98-5p",ENSMUSG00000030231,E9Q6H8,109135
chr6,140543982,140544043,62,+,23963,peak109995,Plekha5,NA,NA,NA,Plekha5,NA,FALSE,NA,utr3,Plekha5,0.2690592618122333,0.8276674704862993,miR-23-3p,miR-181-5p,NA,miR-345-5p,ENSMUSG00000030231,E9Q6H8,109135
chr6,140628680,140628740,61,+,5921,peak110012,NA,Aebp2,NA,NA,NA,NA,FALSE,NA,intron,Aebp2,0.4589437752639145,0.6205936482692311,NA,NA,NA,NA,ENSMUSG00000030232,Q9Z248,11569
chr6,141273233,141273290,58,+,7271,peak110045,NA,Pde3a,NA,NA,NA,NA,FALSE,NA,intron,Pde3a,0.1623141468282214,1.8536880939306501,NA,NA,NA,NA,ENSMUSG00000041741,Q9Z0X4,54611
chr6,141333717,141333772,56,+,10679,peak110057,NA,Pde3a,NA,NA,NA,NA,FALSE,NA,intron,Pde3a,0.11215617330629758,1.206329967980039,NA,miR-29-3p,NA,"miR-186-5p, miR-16-2-3p",ENSMUSG00000041741,Q9Z0X4,54611
chr6,141498955,141499007,53,+,4477,peak110074,Pde3a,NA,NA,NA,Pde3a,NA,FALSE,NA,utr3,Pde3a,0.314027384876798,0.6763765503843907,miR-139-5p,NA,NA,"miR-218-5p, miR-141-5p/6769b-3p",ENSMUSG00000041741,Q9Z0X4,54611
chr6,142401762,142401831,70,+,20638,peak110088,Golt1b,NA,NA,NA,Golt1b,NA,FALSE,NA,utr3,Golt1b,0.36350912028676174,0.4209659305460636,NA,NA,miR-26-5p,"miR-21-3p, miR-205-5p, miR-484, miR-141-5p/6769b-3p",ENSMUSG00000030245,Q9CR60,66964
chr6,142401874,142401915,42,+,4260,peak110089,Golt1b,NA,NA,NA,Golt1b,NA,FALSE,NA,utr3,Golt1b,0.5628156654966772,0.32318930155057,NA,miR-194-5p,NA,"miR-186-5p, miR-141-5p/6769b-3p",ENSMUSG00000030245,Q9CR60,66964
chr6,142762968,142763027,60,+,4283,peak110106,NA,Cmas,NA,NA,NA,NA,FALSE,NA,intron,Cmas,0.4572462225115857,0.9699291650592231,NA,NA,NA,NA,ENSMUSG00000030282,Q99KK2,12764
chr6,142764374,142764430,57,+,140262,peak110108,Cmas,Cmas,NA,NA,NA,NA,FALSE,NA,exon,Cmas,0.11214894674935312,1.2697242962132667,let-7-5p/miR-98-5p,NA,NA,"miR-652-3p, miR-196-5p",ENSMUSG00000030282,Q99KK2,12764
chr6,142764540,142764577,38,+,20066,peak110109,Cmas,Cmas,NA,NA,Cmas,NA,FALSE,NA,utr3,Cmas,0.2677470345952475,1.2031641655823897,NA,NA,NA,NA,ENSMUSG00000030282,Q99KK2,12764
chr6,142764600,142764649,50,+,23065,peak110110,Cmas,Cmas,NA,NA,Cmas,NA,FALSE,NA,utr3,Cmas,0.21620606206254714,0.6723304439884489,miR-194-2-3p/6926-5p/7055-5p,NA,"miR-362-5p, miR-501-5p",NA,ENSMUSG00000030282,Q99KK2,12764
chr6,142775608,142775665,58,+,3951,peak110130,Cmas,NA,NA,NA,Cmas,Cmas,FALSE,NA,utr3,Cmas,0.725111071059727,0.23235419803312216,NA,NA,NA,NA,ENSMUSG00000030282,Q99KK2,12764
chr6,143207350,143207403,54,+,8702,peak110160,Etnk1,Etnk1,NA,NA,Etnk1,NA,FALSE,NA,utr3,Etnk1,0.37716603130330517,0.6393675824036295,"miR-17-5p/20-5p/93-5p/106-5p, miR-139-5p",miR-185-5p,NA,miR-186-5p,ENSMUSG00000030275,Q9D4V0,75320
chr6,145152447,145152502,56,+,6022,peak110168,NA,Lrmp,NA,NA,NA,NA,FALSE,NA,intron,Lrmp,0.11942528032741666,1.0923850885298358,miR-200-3p/429-3p,NA,NA,NA,ENSMUSG00000030263,Q60664,16970
chr6,147510856,147510905,50,+,5906,peak110226,Ccdc91,Ccdc91,NA,NA,NA,NA,FALSE,NA,exon,Ccdc91,0.09729487109040923,1.285415870562194,NA,NA,NA,"miR-18-5p, miR-139-3p, miR-328-3p",ENSMUSG00000030301,Q9D8L5,67015
chr6,3334237,3334297,61,-,6619,peak110253,RP24-328P2.5,NA,NA,NA,NA,NA,FALSE,NA,exon,RP24-328P2.5,0.4424352059132601,0.4960105737924842,NA,NA,NA,NA,NA,"NA",NA
chr6,3374451,3374504,54,-,7775,peak110259,Samd9l,NA,NA,NA,NA,NA,FALSE,NA,exon,Samd9l,0.7974948520482067,0.34396373858790313,NA,NA,miR-194-5p,NA,ENSMUSG00000047735,Q69Z37,209086
chr6,5264985,5265024,40,-,4971,peak110276,Pon2,NA,NA,NA,Pon2,NA,FALSE,NA,utr3,Pon2,0.4385877001894111,0.39428730456773176,miR-19-3p,miR-671-5p,NA,"miR-33-5p, miR-423-5p",ENSMUSG00000032667,Q62086,330260
chr6,5265057,5265108,52,-,8188,peak110277,Pon2,NA,NA,NA,Pon2,NA,FALSE,NA,utr3,Pon2,0.1854711722425307,1.137358876859166,NA,NA,NA,NA,ENSMUSG00000032667,Q62086,330260
chr6,5265317,5265374,58,-,36957,peak110279,Pon2,NA,NA,NA,Pon2,NA,FALSE,NA,utr3,Pon2,0.07398881039650965,1.3333153372393731,"miR-17-5p/20-5p/93-5p/106-5p, miR-27-3p",miR-340-5p,NA,NA,ENSMUSG00000032667,Q62086,330260
chr6,5272994,5273038,45,-,31506,peak110288,Pon2,Pon2,NA,NA,NA,NA,FALSE,NA,exon,Pon2,0.10952751109380726,1.5840574059351988,NA,miR-17-5p/20-5p/93-5p/106-5p,NA,miR-155-5p,ENSMUSG00000032667,Q62086,330260
chr6,6041354,6041408,55,-,6437,peak110298,Slc25a13,NA,NA,NA,Slc25a13,NA,FALSE,NA,utr3,Slc25a13,0.2995737527253688,0.6701490915103073,NA,NA,NA,NA,ENSMUSG00000015112,Q9QXX4,50799
chr6,6042142,6042209,68,-,168262,peak110301,Slc25a13,NA,NA,NA,Slc25a13,NA,FALSE,NA,utr3,Slc25a13,0.17315084350018242,1.1739547731265718,let-7-5p/miR-98-5p,"miR-135ab-5p, let-7-5p/miR-98-5p",NA,"miR-196-5p, miR-196-5p",ENSMUSG00000015112,Q9QXX4,50799
chr6,11900449,11900509,61,-,250603,peak110333,Ndufa4,NA,NA,NA,Ndufa4,NA,FALSE,NA,utr3,Ndufa4,0.8067223570957343,0.2315024751349293,miR-147-3p,"miR-135ab-5p, miR-205-5p",miR-210-3p,NA,ENSMUSG00000029632,Q62425,17992
chr6,11905200,11905252,53,-,29183,peak110334,Ndufa4,Ndufa4,NA,NA,NA,NA,FALSE,NA,exon,Ndufa4,0.8671154560620694,0.10312404464585055,NA,NA,miR-375-3p,"miR-135ab-5p, miR-375-3p, miR-375-3p",ENSMUSG00000029632,Q62425,17992
chr6,13626432,13626486,55,-,17690,peak110353,RP23-343E20.2,NA,NA,NA,RP23-343E20.2,RP23-343E20.2,FALSE,NA,utr3,RP23-343E20.2,0.2425854130189163,0.9509286961438573,miR-29-3p,NA,NA,NA,NA,"NA",NA
chr6,24518665,24518717,53,-,13935,peak110418,Ndufa5,NA,NA,NA,Ndufa5,Ndufa5,FALSE,NA,utr3,Ndufa5,0.15972795846767773,1.1224042202800233,NA,miR-25-3p/32-5p/92-3p/363-3p/367-3p,NA,miR-27-3p,ENSMUSG00000023089,Q9CPP6,68202
chr6,24615102,24615168,67,-,17021,peak110425,Wasl,NA,NA,NA,Wasl,NA,FALSE,NA,utr3,Wasl,0.9599604573932488,-0.04518668024006214,NA,NA,miR-194-5p,"miR-484, miR-194-5p, miR-31-5p",ENSMUSG00000029684,Q91YD9,73178
chr6,24615609,24615724,116,-,16512,peak110428,Wasl,NA,NA,NA,Wasl,NA,FALSE,NA,utr3,Wasl,0.9228842769765093,0.07708788562448757,NA,NA,miR-199-3p,"miR-324-3p, miR-24-3p, miR-34-5p/449-5p",ENSMUSG00000029684,Q91YD9,73178
chr6,24616297,24616353,57,-,3569,peak110431,Wasl,Wasl,NA,NA,NA,NA,FALSE,NA,exon,Wasl,0.455355905410675,0.6369592771090524,NA,NA,NA,"miR-141-5p/6769b-3p, miR-141-5p/6769b-3p",ENSMUSG00000029684,Q91YD9,73178
chr6,24658313,24658376,64,-,47586,peak110447,RP23-392I2.3,Wasl,NA,NA,NA,NA,FALSE,NA,exon,RP23-392I2.3 Wasl,0.9134995070237937,0.09257841730298201,NA,miR-200-3p/429-3p,NA,miR-181-5p,NA,"NA",NA
chr6,29541902,29541954,53,-,6221,peak110481,NA,Tnpo3,NA,NA,NA,Tnpo3,FALSE,NA,utr3*,Tnpo3,0.07690702099949366,1.4075095999655396,NA,"miR-196-5p, let-7-5p/miR-98-5p",NA,miR-185-5p,ENSMUSG00000012535,Q6P2B1,320938
chr6,29554815,29554876,62,-,7430,peak110482,Tnpo3,NA,NA,NA,Tnpo3,Tnpo3,FALSE,NA,utr3,Tnpo3,0.17307684761964148,1.0865184736602918,NA,"miR-103-3p/107-3p, miR-7-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p",NA,NA,ENSMUSG00000012535,Q6P2B1,320938
chr6,30255739,30255807,69,-,11514,peak110525,NA,Ube2h,NA,NA,NA,NA,FALSE,NA,intron,Ube2h,0.5923110608908171,0.4001951482527297,NA,miR-185-5p,NA,"miR-26-5p, miR-30a-3p/30d-3p/30e-3p",ENSMUSG00000039159,P62257,22214
chr6,30269163,30269219,57,-,8192,peak110528,NA,Ube2h,NA,NA,NA,NA,FALSE,NA,intron,Ube2h,0.4657818309069148,0.5610268222380483,NA,miR-194-5p,NA,NA,ENSMUSG00000039159,P62257,22214
chr6,30296723,30296774,52,-,4996,peak110534,NA,Ube2h,NA,NA,NA,NA,FALSE,NA,intron,Ube2h,0.16742048984944743,1.0308447266237177,NA,miR-29-3p,NA,NA,ENSMUSG00000039159,P62257,22214
chr6,30810326,30810375,50,-,6436,peak110556,Copg2,Copg2,NA,NA,NA,NA,FALSE,NA,exon,Copg2,0.1255334941337143,0.9620020835413806,NA,"miR-218-5p, miR-30-5p/384-5p",NA,NA,ENSMUSG00000025607,Q9QXK3,54160
chr6,32845441,32845494,54,-,10208,peak110608,NA,Chchd3,NA,NA,NA,NA,FALSE,NA,intron,Chchd3,0.2641552604052912,0.7610683834969759,NA,"miR-23-3p, miR-17-5p/20-5p/93-5p/106-5p",miR-221-3p/222-3p,"miR-181-5p, miR-139-5p",ENSMUSG00000053768,Q9CRB9,66075
chr6,34157647,34157711,65,-,5031,peak110638,Slc35b4,NA,NA,NA,Slc35b4,NA,FALSE,NA,utr3,Slc35b4,0.0701502964402193,1.3113334368683913,NA,NA,"miR-26-5p, miR-19-3p",NA,ENSMUSG00000018999,Q8CIA5,58246
chr6,34157949,34158016,68,-,9861,peak110640,Slc35b4,NA,NA,NA,Slc35b4,NA,FALSE,NA,utr3,Slc35b4,0.5039410597446097,0.5008991189711377,NA,miR-17-5p/20-5p/93-5p/106-5p,NA,"miR-218-5p, let-7-5p/miR-98-5p",ENSMUSG00000018999,Q8CIA5,58246
chr6,34158239,34158301,63,-,6866,peak110641,Slc35b4,NA,NA,NA,Slc35b4,NA,FALSE,NA,utr3,Slc35b4,0.2443966546749848,0.7926176153103548,NA,miR-501-5p,"miR-182-5p, miR-96-5p","miR-362-5p, miR-200-3p/429-3p, miR-671-5p",ENSMUSG00000018999,Q8CIA5,58246
chr6,34163590,34163658,69,-,6374,peak110645,Slc35b4,NA,NA,NA,Slc35b4,NA,FALSE,NA,utr3,Slc35b4,0.09770286904843407,1.2031000432769776,NA,"miR-130-3p/301-3p, miR-17-5p/20-5p/93-5p/106-5p, miR-19-3p",miR-345-5p,let-7-5p/miR-98-5p,ENSMUSG00000018999,Q8CIA5,58246
chr6,35045625,35045676,52,-,20876,peak110652,Cnot4,Cnot4,NA,NA,Cnot4,NA,FALSE,NA,utr3,Cnot4,0.20571305646626434,0.9455065323465736,miR-19-3p,"miR-130-3p/301-3p, miR-17-5p/20-5p/93-5p/106-5p, miR-19-3p",NA,"miR-374b-5p, miR-186-5p",ENSMUSG00000038784,Q8BT14,53621
chr6,35051109,35051170,62,-,22201,peak110653,Cnot4,NA,NA,NA,NA,NA,FALSE,NA,exon,Cnot4,0.18904451466868766,0.9327501412630486,NA,NA,"miR-26-5p, miR-26-5p",miR-130-3p/301-3p,ENSMUSG00000038784,Q8BT14,53621
chr6,35512266,35512318,53,-,20513,peak110679,Mtpn,Mtpn,NA,NA,NA,NA,FALSE,NA,exon,Mtpn,0.19428063413143362,0.8236477658617596,miR-27-3p,NA,miR-361-5p,miR-29-3p,ENSMUSG00000029840,P62774,14489
chr6,35521902,35521957,56,-,30996,peak110681,Mtpn,NA,NA,NA,NA,NA,FALSE,NA,exon,Mtpn,0.06859432554807039,1.4236464601901162,NA,NA,NA,NA,ENSMUSG00000029840,P62774,14489
chr6,37331844,37331901,58,-,7389,peak110692,Creb3l2,NA,NA,NA,Creb3l2,NA,FALSE,NA,utr3,Creb3l2,0.5782709539096581,0.3282492807356946,NA,"miR-532-5p, miR-185-5p, miR-25-3p/32-5p/92-3p/363-3p/367-3p",NA,miR-205-5p,ENSMUSG00000038648,Q8BH52,208647
chr6,38331759,38331829,71,-,10171,peak110721,Zc3hav1,Zc3hav1,NA,NA,NA,NA,FALSE,NA,exon,Zc3hav1,0.25460386078493363,0.7691790342642921,NA,NA,"miR-10-5p, miR-205-5p, miR-345-5p",NA,ENSMUSG00000029826,Q3UPF5,78781
chr6,38695921,38695980,60,-,311454,peak110764,Hipk2,NA,NA,NA,Hipk2,Hipk2,FALSE,NA,utr3,Hipk2,0.22550294389438322,0.7688067722988986,NA,NA,miR-27-3p,NA,ENSMUSG00000061436,Q9QZR5,15258
chr6,39087354,39087416,63,-,9781,peak110797,Parp12,NA,NA,NA,NA,NA,FALSE,NA,exon,Parp12,0.4424352059132601,0.548386532766979,NA,"miR-423-5p, let-7-5p/miR-98-5p",let-7-5p/miR-98-5p,miR-196-5p,ENSMUSG00000038507,Q8BZ20,243771
chr6,39137193,39137254,62,-,6633,peak110823,Kdm7a,NA,NA,NA,Kdm7a,NA,FALSE,NA,utr3,Kdm7a,0.3979169887074178,0.6920255654503401,NA,NA,NA,"miR-141-3p, miR-186-5p",ENSMUSG00000042599,Q3UWM4,338523
chr6,40422726,40422774,49,-,9829,peak110891,RP23-83N17.1,NA,NA,NA,NA,NA,FALSE,NA,exon,RP23-83N17.1,NA,0.8515725407149976,NA,miR-17-5p/20-5p/93-5p/106-5p,NA,miR-130-3p/301-3p,NA,"NA",NA
chr6,41620822,41620875,54,-,15211,peak110895,Trpv6,NA,NA,NA,Trpv6,NA,FALSE,NA,utr3,Trpv6,0.5920833167989837,0.4383079205330683,miR-17-5p/20-5p/93-5p/106-5p,NA,NA,miR-146ab-5p,ENSMUSG00000029868,Q91WD2,64177
chr6,42642545,42642604,60,-,9430,peak110910,Tcaf2,NA,NA,NA,NA,NA,FALSE,NA,exon,Tcaf2,0.020139749004844398,1.5000512016681335,miR-324-3p,NA,miR-29-3p,miR-375-3p,NA,Q921K8,232748
chr6,47530504,47530563,60,-,7432,peak110929,Ezh2,NA,NA,NA,Ezh2,NA,FALSE,NA,utr3,Ezh2,0.1619853258939841,0.8512433469101359,NA,"miR-196-5p, let-7-5p/miR-98-5p",NA,"miR-7-5p, miR-30a-3p/30d-3p/30e-3p",ENSMUSG00000029687,Q61188,14056
chr6,49244245,49244298,54,-,4774,peak111002,Tra2a,NA,NA,NA,Tra2a,Tra2a,FALSE,NA,utr3,Tra2a,0.3716207406934047,0.6889106147954679,NA,NA,NA,miR-181-5p,ENSMUSG00000029817,Q6PFR5,101214
chr6,50300996,50301051,56,-,17498,peak111023,Osbpl3,Osbpl3,NA,NA,NA,NA,FALSE,NA,exon,Osbpl3,0.0941722446030604,1.1575429294074444,"miR-130-3p/301-3p, miR-200-3p/429-3p",miR-19-3p,NA,NA,ENSMUSG00000029822,Q9DBS9,71720
chr6,50565340,50565391,52,-,4989,peak111040,Cycs,Cycs,NA,NA,NA,NA,FALSE,NA,exon,Cycs,0.08851547870673375,1.2370120417414097,NA,NA,NA,"miR-532-5p, miR-200-3p/429-3p",ENSMUSG00000063694,P62897,13063
chr6,51462642,51462748,107,-,4363,peak111053,Hnrnpa2b1,Hnrnpa2b1,NA,NA,NA,Hnrnpa2b1,FALSE,NA,utr3*,Hnrnpa2b1,0.8953135206435778,-0.10391361074623709,miR-200ab-5p,NA,NA,miR-21-3p,ENSMUSG00000004980,O88569,53379
chr6,51462792,51462845,54,-,5672,peak111054,Hnrnpa2b1,Hnrnpa2b1,NA,NA,Hnrnpa2b1,Hnrnpa2b1,FALSE,NA,utr3,Hnrnpa2b1,0.9891844235301712,0.009444078650980202,NA,NA,NA,"miR-21-3p, miR-106-3p",ENSMUSG00000004980,O88569,53379
chr6,51462926,51463017,92,-,6432,peak111055,Hnrnpa2b1,Hnrnpa2b1,NA,NA,Hnrnpa2b1,Hnrnpa2b1,FALSE,NA,utr3,Hnrnpa2b1,0.5465489089469456,-0.5023391008556356,NA,NA,NA,"miR-186-5p, miR-186-5p, miR-28-3p",ENSMUSG00000004980,O88569,53379
chr6,51466528,51466584,57,-,27659,peak111072,Hnrnpa2b1,NA,NA,NA,NA,NA,FALSE,NA,exon,Hnrnpa2b1,0.17902926582391449,0.8507326396932159,NA,NA,NA,miR-194-5p,ENSMUSG00000004980,O88569,53379
